id,channel_name,channel_description,followers,is_official_channel
23806489,5 канал_Инта,"5 канал _ Инта
Муниципальное бюджетное учреждение «Телерадиоинформационный центр» — это телестудия «5 канал» и радио «Говорит Инта».
«5 канал» был создан в середине девяностых. Изначально это была самостоятельная кабельная студия, которая выпускала программы собственного производства и транслировала зарубежные фильмы, сериалы и мультфильмы.
Благодаря работе телестудии жители города могут быть в курсе политических, спортивных и культурных событий. Выходят в свет детские передачи, музыкальный сюрприз и многое другое.",150,True
23518767,Кармаскалы - ТВ,,50,False
26056639,Экстренный вызов 112,,2061,False
23677248,ГОРОД - региональный телеканал,"Телеканал ""Город"" - это актуальные городские новости, непредвзятое освещение событий, спортивные и культурные обзоры, лучшие люди города в аналитических программах. 
Прямые трансляции, сюжеты, специальные репортажи, интервью, реклама, объявления.
Нас смотрят эфире и Рунете более 100 000 зрителей. Мы открыто говорим о насущных проблемах города и горожан. Мы чествуем победителей. Мы любим свой Шадринск!
Онлайн трансляция https://rutube.ru/live/video/a58862ee5d1a76e371a786874e69b914/

Архив программ Телекомпании Шадринск (ШТВ) обращаться в редакцию телеканала ГОРОД

ООО ""Креатив Медиа"" т. +7(35253) 9-05-00.",198,True
24599211,"ТРК ""Братск""","Телерадиокомпания «Братск» появилась на свет 7 мая 1994 года

Правопреемница еще советской студии телевидения, восстановленной в Братске в 90-е годы, сразу громко заявила о себе. Первый эфир, состоявшийся в 1994 году, давно стал историей. Историей современного братского телевидения. На сегодняшний день ТРК «Братск» – одна из старейших телекомпаний города. За четверть века предприятие прошло длинный путь от небольшой студии с единственной камерой, до медиахолдинга, чьи программы смотрят, любят и ждут тысячи братчан.

Самый известный телевизионный продукт ТРК «Братск» – информационная программа «Факт». Главные городские новости. Ежегодно в эфир выходят новые проекты.

С момента своего основания телерадиокомпания «Братск» была кузницей кадров. Многие из тех, кто начинал здесь журналистом, видеоператором, монтажером сейчас работают на федеральных теле и радиоканалах, на крупных предприятиях страны. И сегодня в компании трудятся настоящие профессионалы. Программы ТРК «Братск» неоднократно",206,True
25339934,Россельхознадзор (Владимир/Кострома/Иваново),,2,False
26211929,Вечерний Ставрополь,Новости Ставрополя и Ставропольского края,8,False
25139327,ГУП ДНР «ШАХТЁРСК ТВ»,"Канал о новостях города Шахтёрска и деятельности администрации города Шахтёрска.
Материалы подготовлены Шахтёрской студией телевидения МКТ.",85,True
23729603,Крымский Федеральный Университет,Официальный канал на RUTUBE Крымского федерального университета. Подписывайтесь и узнавайте о всех новостях и главных событиях alma mater.,155,True
16325146,festivalgeroev64,"Проект саратовского коммуникационного агентства «АДЛЕР» «Фестиваль героев» стал одним из победителей первого грантового конкурса 2023 года Президентского фонда культурных инициатив.

«Фестиваль героев» будет проходить в Саратовской области с апреля по сентябрь нынешнего года включительно. Проект состоит из 3 этапов с 15 разноформатными событиями различного масштаба.

Фестиваль – это синтез культурно-массовых мероприятий, рассказывающих о земляках-участниках специальной военной операции, поднимающих патриотический настрой, со сбором, распространением общественно значимой информации о героях Донбасса и России, которая станет достоянием жителей региона и всей страны. Проект построен на триединстве творческого, информационно-коммуникационного и технологического начал.

Слоган «Фестиваля героев» – «Правда! Вера! Победа!».",4,False
22516429,ВЕСТИ — ИРКУТСК,"Говорим о важном публично

Официальная страница программ ""Вести - Иркутск""",605,True
23795126,МВД МЕДИА,"Официальный канал информационного интернет-портала «МВД МЕДИА»  
https://mvdmedia.ru/ 
Всё о российской полиции. Сюжеты, оперативное видео, комментарии. 
Свидетельство о регистрации электронного СМИ ЭЛ № ФС 77 – 77286 от 25 декабря 2019 года.",505,True
31305174,Вечерняя Казань,"Показываем все самое интересное, что происходит в Казани. Новости, события, обзоры, мнения — следите за жизнью города на канале «‎Вечерней Казани».",15,False
30747068,SkarGames - Игровые новости,"Вы находитесь на официальном RuTube-канале SkarGames.ru! Здесь вы найдёте самые актуальные новости игровой индустрии и It сферы, а также обзоры, трейлеры и эксклюзивные материалы. Мы работаем для вас и выдаём уникальное мнение не боясь указывать на недостатки. 

?Подпишитесь, чтобы не пропустить: 
- Обзоры игр, техники и различного софта.
- Гайды и инструкции.
- Новости из мира игровой индустрии и It сферы.
- Трейлеры и анонсы.

Подписывайтесь на наш канал и становитесь частью сообщества SkarGames.ru!

Для сотрудничества обращаться сюда - skargames.ru@gmail.com",18,False
23831104,Череповец,"Официальный видеоканал города Череповца. Здесь вы найдете видеосюжеты о самых заметных событиях Череповца, актуальные интервью, видеофильмы, презентационные видеоролики о городе Череповце. 
***
Видеоканал находится под управлением МКУ Информационное мониторинговое агентство  «Череповец» (ИМА ""Череповец"", Информагентство ""Череповец"")
Свидетельство о регистрации СМИ ИА № ФС 77 — 59024 от 18.08.2014
Адрес: 162602, Россия, Вологодская область, г. Череповец, ул. Сталеваров, 44.
e-mail для обращений: ima@cherinfo.ru
Телефон/факс: +7 (8202) 44-66-80",48,True
24084630,Первый Советский,,75,True
25510053,МВД по Удмуртской Республике,Официальный канал МВД по Удмуртской Республике,10,True
25022947,Урюпинск-медиа,Только проверенные новости города Урюпинска и Урюпинского района,41,True
24214732,35тв,,81,True
27578672,Артемий Пирамидий,,39,False
25064600,ТУАПСЕ 24 НОВОСТИ ЧЕРНОМОРЬЯ,Туапсе 24 - Первый круглосуточный телеканал о Туапсе и Туапсинском районе,32,False
23832470,Официальный канал Президентской Академии РАНХиГС,Официальный канал Российской академии народного хозяйства и государственной службы при президенте Российской Федерации,288,True
27925436,КЛАССИЧЕСКОЕ ОБРАЗОВАНИЕ — школа и детский сад,"Официальный канал частной школы и детского сада ""Классическое образование"". Здесь вы найдете видео с различных мероприятий и событий нашей частной школы и детского сада.",1,False
31610520,На Злобу Дня,Наш Телеграмм    https://t.me/NaZlobyDnia   мы больше не выкладываем видео в рутубе так как он блокирует наши ролики. Переходите в наш телеграмм канал.,576,False
23867028,Тюменское время,"«Тюменское время» - первый областной телеканал собственного вещания!
21 канал кабельного телевидения в Тюмени!",467,True
23178326,ИА Удмуртия,"Официальный канал информационного агентства «Удмуртия» (18+) (наш сайт https://udmurt.media/) Подпишись на наш канал: 
https://rutube.ru/video/person/23178326/

ИА Удмуртия во ВКонтакте https://vk.com/udmurt.media 

ИА Удмуртия в Одноклассниках https://ok.ru/udmurt.media 

ИА Удмуртия в Телеграме https://t.me/udmurt_media",196,True
23607357,Министерство труда и социальной политики ДНР,,46,False
23350159,МВД  России,"Официальный канал Министерства внутренних дел Российской Федерации

?ВИДЕОАРХИВ (Оперативное видео МВД России): https://rutube.ru/video/person/27267165

☎️ТЕЛЕФОН-АВТОИНФОРМАТОР: (495) 667-04-02

?Ссылки на ресурсы МВД России в сети интернет, а также способы связи с ведомством: https://taplink.cc/mvd.russia

Telegram
t.me/mediamvd

МВД России в VK
vk.com/mvd

МВД России в ok.ru
ok.ru/mvd

МВД России в YouTube
youtube.com/@mvdros

И.В.Волк: ТГ-канал
t.me/IrinaVolk_MVD",1441,True
24955852,Телерадиокомпания Пыть-Яхинформ,"Муниципальное автономное учреждение ""Телерадиокомпания Пыть-Яхинформ"".
Главные новости и события города Пыть-Яха.
Мы в VK - https://vk.com/pytyahinform
Мы в OK - https://ok.ru/pytyahinform
Официальный сайт - https://pyt-yahinform.ru/
Бегущая строка на ТВ в Пыть-Яхе: https://telebegun.ru/pyt-yah",16,True
23654622,Телеканал «Apиг Уc»,"Apиг Уc — eдинcтвeнный нeгocyдapcтвeнный тeлeкaнaл в Бypятии. Мы неоднократно получали самую престижную телевизионную премию «ТЭФИ-регион», а наши проекты помогают ежедневно решать проблемы горожан.",552,True
23923011,Коммерсантъ,"Официальный аккаунт ИД «Коммерсантъ». 

«Коммерсантъ» — один из старейших издательских домов и одна из самых авторитетных и влиятельных медиаструктур в стране. Наши основные принципы — оперативность, достоверность, объективность.

Связь с владельцами канала только по e-mail: analytics@kommersant.ru.

Наши аккаунты:
ВКонтакте - https://vk.com/kommersant_ru
Telegram - https://t.me/kommersant
Дзен - https://zen.yandex.ru/kommersant
ОК - https://ok.ru/kommersant",6606,True
850223,Наш Город Тейково,"Информационный Rutube-канал городского округа Тейково.
События и лица, репортажи о них, прямые включения с мест городских событий, встреча с интересными людьми.
Подписывайтесь, жмите на колокольчик, чтобы первыми быть в курсе происходящего! Увидимся!",3,False
26098215,Торезское Телевидение,"Официальный RUTUBE-канал ГУП ДНР «Торезское телевидение».

Наш телеканал уже более 28 лет освещает только самые свежие и интересные аспекты жизни Тореза. С 2016 года мы начали освещать события и Республиканского масштаба. Официальная информация, рейды Народного контроля, деятельность общественных движений и организаций, а также социальная и культурная жизнь города.

Наш официальный YouTube-канал ГП «Торезское телевидение».",14,False
27913658,НАРОДНЫЙ КОНТРОЛЬ,Межрегиональная общественная организация по защите прав и интересов граждан и юридических лиц «Народный КОНТРОЛЬ».,13,False
23339728,RuNews24,Информагентство RuNews24.ru • Рассказываем о значимых событиях нашей жизни • Новости дня и неприметные факты • Личная жизнь знаменитостей • Интересные и полезные видео,974,False
25267926,Только Новости _ Тула и Тульская область,"Новости Тулы и Тульской области в прямом эфире от телеканала ""Первый Тульский
телега: https://t.me/tn_tula",649,False
25316704,РЕГИОНАЛЬНЫЕ НОВОСТИ,"Медиахолдинг ""РЕГИОНАЛЬНЫЕ НОВОСТИ"" - сеть независимых электронных СМИ, оперативно информируем жителей регионов ЦФО: новости, события, происшествия, ЧП, ДТП, СВО, интервью, аналитика, экономика, бизнес, политика, спорт, культура.

Наши СМИ в регионах:
Тула - newstula.ru
Орел - newsorel.ru
Калуга - kaluganews.ru
Владимир - newsvladimir.ru
Брянск - newsbryansk.ru
Иваново - newsivanovo.ru
Рязань - ryazannews.ru
Воронеж - voronezhnews.ru
Липецк - newslipetsk.ru
Курск - newskursk.ru

Подписывайтесь: https://rutube.ru/channel/25316704/",69,True
25051251,12 канал,"В эфире с 1 апреля 1996 года.

Телекомпания ""12 канал"" осуществляет свое вещание на канале ""360"".

Основное направление работы – освещение событий, происходящих в городе и регионе. Информационная программа «Новости 12» выходит ежедневно с понедельника по пятницу в 19.30.
Журналисты телекомпании также предлагают вниманию зрителей тематические фильмы, специальные репортажи и авторские передачи.

МЫ ЦЕНИМ КАДРЫ!",314,True
1173494,Министерство цифрового развития Республики Калмыкия,,15,False
23606772,TacticMedia,,7879,True
24308728,ОТВ Одинцовское телевидение,"Телеканал ОТВ смотрят более 200 000 семей - жителей г. Одинцово и крупнейших населенных пунктов Одинцовского района: г. Голицыно, п. Большие Вяземы, п. Дубки, ЖК «Гусарская баллада», Горки-10, Горки-2, мкр. Трехгорка – 2, п. Лесной городок, п. Новоивановское и другие. Наш зритель – рядом, ему видны все недочеты, и это помогает в работе. Темы для сюжетов и передач диктуют время, люди, сама жизнь. В числе главных тем – политика, культура, спорт, здоровье, религия, образование, молодежная жизнь, социальные вопросы, бизнес. Мы стараемся обеспечить максимально широкий информационный формат.",126,False
27861453,MOW Московское Информационное Агентство,Московское Информационное Агентство,48,False
23589223,Армен Гаспарян,"Публицист. Политолог. Ведущий «Вести FM». Центральный совет РВИО

По вопросам сотрудничества и рекламы - info@a-gasparyan.ru
Телеграм - https://t.me/ASGasparyan 
Выступления:: +79039740414, pr@tabriz.ru

На развитие канала:
Сбербанк 4274 3200 6855 2523 
https://www.donationalerts.com/c/ArmenGasparyan 
ЮMoney https://yoomoney.ru/to/4100142765361",22301,True
27368627,МРІЯ,Канал на котором говорят только ПРАВДУ,4880,True
25548561,Информационный Центр Правительства Москвы,"Портал Информационного центра позволит вам быть в курсе главных событий, происходящих в столице.

Мы готовы предоставить вам эксклюзивные фото- и видеоматериалы с пресс-конференций Информационного центра Правительства Москвы и других городских мероприятий.

С уважением,
Редакция www.icmos.ru
Следите за новостями: 
Сайт: http://icmos.ru 
Вконтакте http://vk.com/icmosru 
Twitter https://twitter.com/icmosru 
OK: https://ok.ru/icmosru
Telegram: http://t.me/icmos_ru
Яндекс. Дзен: https://zen.yandex.ru/icmos.ru
Яндекс.Новости: https://news.yandex.ru/smi/icmos",11,False
23932799,Сельский дом культуры хут. Белый,"Муниципальное бюджетное учреждение культуры ""Краснострельский культурно-социальный центр"" включает в себя два дома культуры: СДК поселка Стрелка и СДК хутора Белый.",5,False
27938123,УВД по ЦАО ГУ МВД России по г. Москве,,18,False
23787746,ЮРГПУ НПИ: ПолитехТВ,"Южно-Российский государственный политехнический университет (НПИ) имени М.И. Платова образован 18 октября 1907 года с величайшего одобрения Николая II как Донской политехнический институт. ДПИ – первое высшее учебное заведение на Юге России. Сегодня ЮРГПУ(НПИ) – это вуз, базовой деятельностью которого являются масштабные фундаментальные и прикладные научные исследования, инновационные технологии, направленные на высококвалифицированную подготовку инженерных кадров, соответствующих стратегическим задачам государства в обеспечении перехода от сырьевой экономики к экономике инновационного типа.

Официальный сайт ЮРГПУ (НПИ): https://www.npi-tu.ru
Центральная приёмная комиссия ЮРГПУ (НПИ): https://abiturient.npi-tu.ru
ЮРГПУ (НПИ) в ВК: https://vk.com/urgpunpi_official
ЮРГПУ (НПИ) в Telegram: https://t.me/urgpunpi_official",91,True
25095644,КСТ Салатавия,,27,False
29489410,Центральное МТУ ЯРБ Ростехнадзора,"Официальный канал Центрального межрегионального территориального управления по надзору за ядерной и радиационной безопасностью Федеральной службы по экологическому, технологическому и атомному надзору ( Центральное МТУ по надзору за ЯРБ Ростехнадзор).

Подписывайтесь на официальные страницы Ростехнадзора ?

https://t.me/gosnadzorru
https://t.me/AndreyAndreevichVil
https://vk.com/rostechnadzor
https://ok.ru/gosnadzor/",107,False
29981321,Серовское телевидение,Серовское городское телевидение существует более 30 лет. Сотрудники редакции ежедневно освещают жизнь Серовского городского округа - готовят видеосюжеты о людях и событиях. Мы работаем для Вас!,43,False
25582186,Кимовск-ТВ,,14,True
24610320,Ишимбай ТВ,"Ишимбайское телевидение начало свое вещание в 2017 году.
С 2019-го является постоянным партнером телевизионного канала Башкирии «Салям».
Программы новостей, а также тематические проекты, выходят на республиканских телеканалах «Салям» и «Башкортостан 24». 
Новости Ишимбайского телевидения выходят три раза в неделю. 
По вторникам и пятницам -  программа «НОВОСТИ» на русском языке. 
По средам - «ЯҢЫЛЫҠТАР» - на башкирском языке. 
Каждый четверг выходит новый проект в прямом эфире — программа «ИШИМБАЙ ONLINE». 

Сетка вещания:
Телеканал «Салям» 
Вторник 21:30
Среда 19:30
Четверг 12:00
Пятница 20:30

Телеканал «Башкортостан 24»
Пятница 14:30 и 18:00

Контакты:
г. Ишимбай, ул. Геологическая, д.81
т.: 8 (34794) 6-26-38, 8 (34794) 6-26-37
Реклама в соцсетях: 
т.: 89874785804",44,True
36191849,ТВ ТВ ТВ,Юмор смех приколы Россия Политика,24,False
23323865,Rogandar NEWs,"Канал Rogandar NEWs - независимый новостной видео канал, на котором Вы найдете оригинальные и самые свежие новости со всего мира на тему: новости России, новости Украины, обзоры и публикации Западных СМИ, политика и история без цензуры, острая аналитика, происшествия и расследования. Канал обновляется каждый день и каждый день Вы будете находить для себя что-то новое и интересное!",23545,True
24625129,Сулин ТВ Красный Сулин,"Официальный RuTube канал красносулинской телерадиокомпании.

Здесь вы найдете новости, события и интересные мероприятия района и города.",23,False
35956759,Страна для детей,"«Страна для детей» — это оператор счастливого детства!
Рассказываем о наших проектах, и работе с детьми и семьями, которым нужна была помощь, поддержка и забота.
Наш фонд услышал их.",1,False
24610841,Модернизация службы занятости населения,"Канал Федерального центра компетенций в сфере занятости ВНИИ труда Минтруда России   
Мы на YouTube: https://clck.ru/an73u",22,False
13618671,УлПравда ТВ,"ОГАУ ""Издательский дом ""Ульяновская правда"". Телефон: /8422/ 30-15-85; рекламный отдел: /8422/ 41-44-88. www.ulpravda.ru © Все права на материалы сайта www.ulpravda.ru принадлежат ОГАУ ИД ""Ульяновская правда"". Перепечатка (целиком или частями) материалов сайта и данного канала разрешена при условии письменного согласия правообладателя. По вопросам перепечатки материалов звоните по телефону ‎‎8(842-2) 30-15-80, или по адресу info@ulpravda.ru. Свидетельство ЭЛ № ФС ‎‎77 - 62379 от 14.07.2015 выдано Федеральной службой по надзору в сфере связи,информационных технологий и массовых коммуникаций (Роскомнадзор).",45,False
25902521,MegapolisHD,,10,False
23606352,Моя Удмуртия,"Телерадиокомпания «Удмуртия» сотрудничает с крупными федеральными медиакомпаниями и является постоянным участником и призером национальных профессиональных конкурсов.

Наш телеканал создаёт качественный контент на русском, удмуртском и татарском языках, и транслирует его на 21 кнопке кабельного телевидения операторов республики, также с 2019 года наши врезки доступны в эфире цифрового канала ОТР. 

Программы телеканала «Удмуртия»,  созданные нашей многонациональной командой, можно смотреть и на сайте myudm.ru, где также публикуются  самые актуальные новости республики, страны и мира. Аудитория наших социальных сетей динамично растет, оперативно получая информацию с мест событий, участвуя в наших конкурсах, флешмобах, и имея доступ ко всему видеоматериалу, созданному компанией.

Наша радиостанция «Моя Удмуртия» пользуется огромной популярностью как среди жителей Ижевска, так и у сельского населения.

#МояУдмуртия #ТелеканалУдмуртия #ТелеканалИжевск",375,False
24963165,МГО Общероссийского Профсоюза образования,"Наш профсоюз действует в интересах  студентов и работников образования Москвы. 

Наши первичные профсоюзные организации работают с директорами и заключают коллективные договоры, которые дают расширенные льготы и гарантии работникам.

Первички могут контролировать, как соблюдаются условия труда, охрана труда на рабочих местах. Через них можно получить материальную помощь и уладить конфликт на работе.

У нас есть социальные программы, бесплатные юридические консультации и федеральная бонусная программа. Мы защищаем интересы и права педагогов, участвуем в разных акциях и проектах, делимся навыками и опытом.

Нас больше 265 тысяч человек! Присоединяйтесь!",43,False
24973605,Новости Губкина,"Всё самое интересное, что происходит в городе, округе и регионе рассказывают и показывают наши журналисты.

Здесь актуальные новости, репортажи с места событий, мнения жителей и фотографии нашего города.

Говорим и показываем в Губкине с 1994 года

Новости Губкина в Telegram
t.me/gubtrk",14,True
25551227,Телеканал Радуга,Телевидение Павлово-Посадского городского округа,145,False
25584081,Несветай-ТВ,Официальный канал города Новошахтинска,33,False
24804501,Шклов ТВ,"Информационно-издательское учреждение ""Издательский дом ""Шклов-инфо""",4,False
23818092,«Союз Маринс Групп»,"«Союз Маринс Групп» – российская многопрофильная компания. Главные направления деятельности – индустрия кино и развлечений, сферы семейного отдыха и гостеприимства, а также строительство, сельское хозяйство, управление недвижимостью и другие.

Следите за новостями «Союза Маринс Групп» в социальных сетях:

https://t.me/marinsgroup
marins-group.livejournal.com
vk.com/marinsgroup
youtube.com/user/marinsgrupp",3,False
35692161,Новости и факты от деда Каро,"Политика, природа, видеоигры- обо всём понемногу! Для зрителей и модераторов - канал российский, Родину - люблю! Президента поддерживаю и уважаю! За Родину! За Россию!",27,False
25658872,Каневские зори,"Канал общественно-политической газеты ""Каневские зори"".
Жизнь в районе – как на ладони!",15,False
24134534,Администрация города Владимира,"Добро пожаловать на официальный канал администрации города Владимира в Rutube!
Вашему вниманию предлагаются видео о событиях города Владимира, деятельности администрации, а также отчеты о реализации городских проектов.

С правилами канала можно ознакомиться здесь: vk.com/topic-144865761_39377617

Страницы администрации в других сетях:
https://vk.com/vladimir_adm
https://t.me/VladimirAdministration
https://ok.ru/adm.vladimir",25,True
24614016,Администрация города Каменск-Шахтинский,,2,False
29973105,УВД по ЮВАО ГУ МВД России по г. Москве,Актуальные видео о деятельности полиции Юго-Восточного административного округа г. Москвы,2,False
36959393,Оборудование Italtech,"Производство и продажа оборудования для изготовления сухих смесей
800 777-82-37,  +7(495) 984-09-64,  info@italtech.biz",0,False
27107611,Вести Нерюнгринский Район,"Добро пожаловать на канал информационной телепрограммы ""Вести Нерюнгринский район"". Вашему вниманию здесь представлены еженедельные выпуски новостей, рассказывающие о наиболее значимых событиях Нерюнгринского района, телевизионные проекты и передачи на различную тематику.",8,False
34422252,Путешествия и Туризм.,"Разное! Присылайте свои фото природы, городов, путешествий и походов с описанием места в группу ВК https://vk.com/public212028294 через кнопку ""Предложить запись""",5,False
32452310,Правда жизни! И приколы!,,2,False
27161695,Оренбург Медиа,"«Оренбург Медиа» — это информационный проект о жизни города и области. Мы даем читателю только полезную информацию, при этом раскрываем полную картину дня. Ничего лишнего.

Наш сайт: https://orenburg.media/
Мы ВКонтакте: https://vk.com/orenburg.media
Мы в Телеграм: https://t.me/orenburg_media",15,False
24258128,МОСТ СПбГУ,"О самых разнообразных и ярких событиях в жизни студентов Высшей школы журналистики и массовых коммуникаций, а также других факультетов СПбГУ;
о самых увлекательных дискуссиях в телемостах с профессорами и студентами других университетов России и всего мира;
о самых успешных достижениях молодых талантливых музыкантов, актеров, художников;
о самых интересных проектах начинающих тележурналистов, фотокорреспондентов, радиорепортеров, кинематографистов;
о самых острых социальных проблемах молодежи;
о ключевых проблемах в сфере высшего профессионального образования;
о самых интересных лекциях выдающихся ученых и преподавателей СПбГУ, а также их коллег из других университетов мира.

Программы канала «МОСТ» задумывают и снимают студенты Высшей школы журналистики и массовых коммуникаций СПбГУ.",45,False
1885179,RimMediaOfficial,"Официальное сообщество Телекомпании РИМ-ТВ и Нового Рекламного Агентства
Кунавина, 2
Телефон отдела новостей (3439) 37 88 88
Телефон отдела продаж (3439) 37 00 77
РИММЕДИА в интернете:
www.youtube.com/user/RimMediaOfficial
www.facebook.com/rimmedianra
https://ok.ru/rimmedia.rimmedia
https://vk.com/rimmedia",153,False
31859547,ПИКА,Первое Информационное Казачье Агентство,2904,False
22878393,Область 45,"Главные новости Кургана и Курганской области

Наш сайт: https://oblast45.ru/
ВК: https://vk.com/oblast_45_biznesportal
ОК: https://ok.ru/oblast45

г. Курган, ул. Томина д. 53, 4 этаж
8 3522 551122
89323115225",128,False
35714298,RussoGetto,"Живём. Умеем. Делаем своё. Сатира про то, что нового в России. Что построили, то и запустили.
Это наш ютьюб https://www.youtube.com/channel/UCb08KCTK0iGND8KVx8SBDNA",84,False
32713991,channel32713991,,86,False
27139232,СТВ Бузулук 56,,61,False
25284258,"Газета ""Северная Осетия""","Канал ежедневной информационно-аналитической газеты, издаваемой во Владикавказе и на всей территории Северной Осетии, Северного Кавказа и некоторых городов России.",21,False
25848711,Госавтоинспекция Якутии,Управление Госавтоинспекции Якутии,0,False
24799145,Sputnik Латвия,"Международное информационное агентство Sputnik Латвия. Актуальные, оперативные и важные новости, информация о событиях, аналитика, мнения. В Латвии и во всем мире. Наш сайт: https://lv.sputniknews.ru/",240,True
169610,ЮУрГУ-ТВ,"На RUTUBE c 2010 года.

Информационно-образовательный телевизионный канал Южно-Уральского государственного университета (г. Челябинск). Это первый некоммерческий, молодёжный, студенческий телеканал. В программе канала множество информационно-развлекательных программ, учебно-образовательные передачи и авторские проекты о значимых событиях в жизни университета и нашего города, о самых известных людях ЮУрГУ, о спортивных и творческих достижениях студентов, об особенностях каждого факультета.

Наша группа: https://vk.com/susutv

Вы также можете ознакомиться с программами нашей студенческой радиостудии: http://vk.com/radio_susu
Только самые интересные, важные и актуальные события и программы!",151,True
28812637,Телеканал СТВ 24. Севастополь,Новости Севастополя и авторские программы,42,True
24679669,Павел Викторович Данилин,"политология, политтехнология, аналитика, история и прочие интересности",134,True
24679811,Журналистика,"Последний из независимых. 

Информационно-развлекательно-аналитический контент ??

Эксклюзивный контент - в нашем телеграм-канале t.me/kashtanonisland",3,False
24336285,Черноморский флот ТВ,,31,False
33377156,"Sugar Games, TOO",,6,False
23605003,Росатом,"Официальный канал РОСАТОМ в Rutube. 

Рассказываем об атомной энергетике, возобновляемых источниках энергии, ядерной медицине, космических разработках, инновациях и технологиях, которые обеспечивают мир чистой, безопасной, доступной энергией и улучшают качество жизни людей. Актуально, честно, доступно.

Росатом - это более 400 предприятий и организаций, включая единственный в мире атомный ледокольный флот.

ВКонтакте: https://vk.com/rosatomru
Telegram: t.me/rosatomru
Одноклассники: https://ok.ru/rosatom
YouTube: https://youtube.com/c/MirnyAtom
RuTube: https://rutube.ru/channel/23605003/
Дзен: https://dzen.ru/rosatom
Карьерный портал: https://clck.ru/35roUG",1394,False
23990291,Военно-строительный комплекс,,47,False
25128423,Naran Official,"Источник всех видео:
 вк - https://vk.com/public154087762
телега - https://t.me/naran_official
рутуб - https://rutube.ru/channel/25128423/
дзен - https://dzen.ru/naran_official

⚡ПОДДЕРЖАТЬ КАНАЛ NARAN OFFICIAL - 5536 9138 3185 9935 (тинькофф)
? Донат Все валюты - https://www.donationalerts.com/r/naranofficial",1715,False
25018140,Парламентская газета,"Парламентская газета – издание Федерального Собрания Российской Федерации.
Газета о законах и людях, которые их принимают
Официальный сайт издания https://www.pnp.ru/
Телеграм-канал https://t.me/parlament_novosti",113,True
24793430,Газпром добыча Уренгой,https://urengoy-dobycha.gazprom.ru/,146,False
36101333,Префектура САО города Москвы,,1,False
26122567,Медиацентр,"Команда Медиацентра рассказывает о жизни предприятий компании «Металлоинвест». В фокусе нашего внимания – люди, которые работают на ОЭМК, Лебединском и Михайловском ГОКах. Помимо производства нас интересует культурная, спортивная и социальная тематика. Мы делаем новостные репортажи, интервью в студии, видеоролики с применением 3D графики и анимации, документальные фильмы. А ещё ведём прямые трансляции важных городских и корпоративных событий.",37,False
