video_url,tag
2ea5691e09d1037c601c8dd091449cb7,Сахалин
2ea5691e09d1037c601c8dd091449cb7,Сахалине
2ea5691e09d1037c601c8dd091449cb7,Курилах
2ea5691e09d1037c601c8dd091449cb7,Сахалинской области
2ea5691e09d1037c601c8dd091449cb7,Южно-Сахалинска
2ea5691e09d1037c601c8dd091449cb7,Сергей Надсадин
2ea5691e09d1037c601c8dd091449cb7,Уюн
f736b2445fdf5768c6a61a38b7efb2b0,Сочи
9b4534ee399546e5820b755252278e70,Краснодар
9b4534ee399546e5820b755252278e70,Больше новостей
9b4534ee399546e5820b755252278e70,Кубань
88a3907a49a8bb96c9e7004e25b2398e,Больше новостей
88a3907a49a8bb96c9e7004e25b2398e,Красносельском кладбище
88a3907a49a8bb96c9e7004e25b2398e,BMW
6dd0c76eafeed61bce3e7adee1315176,Сочи
5ae8642f82eb757b3f38b44e1e0f9798,Москвой
5ae8642f82eb757b3f38b44e1e0f9798,Больше новостей
2fe6f90245dbe6b455fa0bfe0347bdf9,Восток
2fe6f90245dbe6b455fa0bfe0347bdf9,ПОДПИШИСЬ НА ТЕЛЕГРАМ
2fe6f90245dbe6b455fa0bfe0347bdf9,FPV ДРОНЫ
e4b39ddb4262193942d397527a4b7b01,Реутова
c0624fa64819a5a612af84e588f804e1,ЛНР
c0624fa64819a5a612af84e588f804e1,Одесской Хатыни
c0624fa64819a5a612af84e588f804e1,Луганске
c0624fa64819a5a612af84e588f804e1,News Front
c0624fa64819a5a612af84e588f804e1,Полины Фокиной
c0624fa64819a5a612af84e588f804e1,Луганской Народной Республики
c0624fa64819a5a612af84e588f804e1,Луганска
c0624fa64819a5a612af84e588f804e1,Свято-Владимирского собора
c0624fa64819a5a612af84e588f804e1,Алина Цедова
c0624fa64819a5a612af84e588f804e1,Народный Фронт
c0624fa64819a5a612af84e588f804e1,Движение Первых
be4bbeb848a6570b24cf7238c4992263,Сахалин
be4bbeb848a6570b24cf7238c4992263,Сахалине
be4bbeb848a6570b24cf7238c4992263,Южно-Сахалинске
be4bbeb848a6570b24cf7238c4992263,Дальнего Востока
be4bbeb848a6570b24cf7238c4992263,Сибири
be4bbeb848a6570b24cf7238c4992263,Корсакове
be4bbeb848a6570b24cf7238c4992263,Южно-Сахалинска
78d01b6ae33b254874ec49b1b7080c02,Казахстан
78d01b6ae33b254874ec49b1b7080c02,Уральск
6ea59a80a45d035d70ef52bae367c916,Москвы
6ea59a80a45d035d70ef52bae367c916,Московского авиационного центра
8cac053f3d43a5d72393f6bd90327e28,Путина
8cac053f3d43a5d72393f6bd90327e28,Дюминым
8cac053f3d43a5d72393f6bd90327e28,Камчатке
8cac053f3d43a5d72393f6bd90327e28,Тульской области
8cac053f3d43a5d72393f6bd90327e28,России
8cac053f3d43a5d72393f6bd90327e28,СВО
8cac053f3d43a5d72393f6bd90327e28,Александр Лукашенко
8cac053f3d43a5d72393f6bd90327e28,засева сельхозполей
8cac053f3d43a5d72393f6bd90327e28,Доме профсоюзов
8cac053f3d43a5d72393f6bd90327e28,Минобороны
8cac053f3d43a5d72393f6bd90327e28,РФ
8cac053f3d43a5d72393f6bd90327e28,Бердычи
8cac053f3d43a5d72393f6bd90327e28,ДНР
8cac053f3d43a5d72393f6bd90327e28,Беларуси
8cac053f3d43a5d72393f6bd90327e28,ОБСЕ
8cac053f3d43a5d72393f6bd90327e28,Новосибирской
8cac053f3d43a5d72393f6bd90327e28,Томской областях
8cac053f3d43a5d72393f6bd90327e28,Союзного государства
8cac053f3d43a5d72393f6bd90327e28,БелРос
8cac053f3d43a5d72393f6bd90327e28,Сайт
8cac053f3d43a5d72393f6bd90327e28,ВКонтакте
8cac053f3d43a5d72393f6bd90327e28,RuTube
8cac053f3d43a5d72393f6bd90327e28,Яндекс
8cac053f3d43a5d72393f6bd90327e28,Музыке
917e746c7e294d09d4849996228ca9cd,Херсоне
917e746c7e294d09d4849996228ca9cd,СМИ
917e746c7e294d09d4849996228ca9cd,Кривой Рог
917e746c7e294d09d4849996228ca9cd,Днепропетровской области
917e746c7e294d09d4849996228ca9cd,Украине
12c91dced1fba8eed21a1fdc3cd87105,Эфир
ec73c396744119e0665cff3ba3a683d4,Эфир
b21f811e4f7df8d6e7de2793785c3a62,Эфир
739aca15e78282d3e1b9286c5860fc96,Эфир
a912077e712afbcd1e8d375bf8dae1e1,Двойники
0acf11e6229fc585753fda2f52b3589e,Москву-реку
0acf11e6229fc585753fda2f52b3589e,Береговой проезд
0acf11e6229fc585753fda2f52b3589e,Шелепихинской набережной
6d88ad286a2a54a78f06bc890076d018,Гагарину
6d88ad286a2a54a78f06bc890076d018,Ленинском проспекте
6d88ad286a2a54a78f06bc890076d018,Москве
1384666bbacb85668c5a5d0a4dad37a8,Москва
5a97c8c03cb7b520728c86a1afd3afa7,Венгрии
5a97c8c03cb7b520728c86a1afd3afa7,НАТО
5a97c8c03cb7b520728c86a1afd3afa7,Украине
5a97c8c03cb7b520728c86a1afd3afa7,Петер Сийярто
fb300c2c391530bc14640ecb10588c7d,Киргизии
fb300c2c391530bc14640ecb10588c7d,Сузакском районе
fb300c2c391530bc14640ecb10588c7d,Джалал-Абадской области
fb300c2c391530bc14640ecb10588c7d,Алымкадыр Бейшеналиев
fb300c2c391530bc14640ecb10588c7d,", - cказал"
fb300c2c391530bc14640ecb10588c7d,минздрава
fb300c2c391530bc14640ecb10588c7d,Сузакской районной больнице
fb300c2c391530bc14640ecb10588c7d,ЦОПВ
7b6a929bd19c9fe536810b316723b7fd,Студиа МедиаСпектр
af7c1ae78c9f081e7f7feb934d0f79da,Великое Отечество
af7c1ae78c9f081e7f7feb934d0f79da,Донецке
af7c1ae78c9f081e7f7feb934d0f79da,Фонда
af7c1ae78c9f081e7f7feb934d0f79da,Сбербанк Онлайн
af7c1ae78c9f081e7f7feb934d0f79da,Телеграмме
af7c1ae78c9f081e7f7feb934d0f79da,Одноклассниках
af7c1ae78c9f081e7f7feb934d0f79da,ВКонтакте
5ebfa1f5759cfa75fee06d890187f644,Царицынский пруд - Москва
5ebfa1f5759cfa75fee06d890187f644,Царицынский пруд
5ebfa1f5759cfa75fee06d890187f644,WhatsApp
5ebfa1f5759cfa75fee06d890187f644,Москва
5ebfa1f5759cfa75fee06d890187f644,Вконтакте
5ebfa1f5759cfa75fee06d890187f644,Telegram
be07af841b003ad94ad80b59f90bdd4e,Россия
be07af841b003ad94ad80b59f90bdd4e,Дамаска
be07af841b003ad94ad80b59f90bdd4e,Российский центр примирения
be07af841b003ad94ad80b59f90bdd4e,Кафр-Батна
d5ff1777dc9cb1e18d6322326fbdb08c,Москвы
d5ff1777dc9cb1e18d6322326fbdb08c,МЧС
d5ff1777dc9cb1e18d6322326fbdb08c,РФ
d5ff1777dc9cb1e18d6322326fbdb08c,Московского авиационного центра
e76748e00fcca17bfc79d425c37bf0ee,Росстат
e76748e00fcca17bfc79d425c37bf0ee,России
e76748e00fcca17bfc79d425c37bf0ee,Москва
e76748e00fcca17bfc79d425c37bf0ee,Вконтакте
e76748e00fcca17bfc79d425c37bf0ee,Telegram
bec62b0bb61bc63406c7c65135a7c902,США - Москва
bec62b0bb61bc63406c7c65135a7c902,Поклонной горе
bec62b0bb61bc63406c7c65135a7c902,Центрального музея
bec62b0bb61bc63406c7c65135a7c902,Вооруженных сил министерства обороны
bec62b0bb61bc63406c7c65135a7c902,РФ
bec62b0bb61bc63406c7c65135a7c902,Андрей Любчиков
bec62b0bb61bc63406c7c65135a7c902,Москва
bec62b0bb61bc63406c7c65135a7c902,Вконтакте
bec62b0bb61bc63406c7c65135a7c902,Telegram
2a08255533a3c92db62e1e44249ac1dd,Москва
2a08255533a3c92db62e1e44249ac1dd,Вконтакте
2a08255533a3c92db62e1e44249ac1dd,Telegram
5079b2f3e97df23b57d391e51197c69c,Одессе
5079b2f3e97df23b57d391e51197c69c,ТГ канале
5079b2f3e97df23b57d391e51197c69c,Вконтакте https://vk.com/iron___feliks
202038718695f944a4cc2b5cbe5161cd,Московский зоопарк
202038718695f944a4cc2b5cbe5161cd,Катюша
202038718695f944a4cc2b5cbe5161cd,Московского зоопарка
202038718695f944a4cc2b5cbe5161cd,Светлана Акулова
202038718695f944a4cc2b5cbe5161cd,Диндин
202038718695f944a4cc2b5cbe5161cd,Москва
202038718695f944a4cc2b5cbe5161cd,Вконтакте
202038718695f944a4cc2b5cbe5161cd,Telegram
e1e2c23a7317b2838b60345bc55aaf25,Деньги 24
e1e2c23a7317b2838b60345bc55aaf25,РФ
e1e2c23a7317b2838b60345bc55aaf25,Москва
e1e2c23a7317b2838b60345bc55aaf25,Вконтакте
e1e2c23a7317b2838b60345bc55aaf25,Telegram
1392d7acfe16903fbdb8583749d3bef0,Краснодара
1392d7acfe16903fbdb8583749d3bef0,СОБРа
fe2fa568eafedc0ff76d9c849dfc9aa1,Кубани
fe2fa568eafedc0ff76d9c849dfc9aa1,Темрюкском районе
fe2fa568eafedc0ff76d9c849dfc9aa1,Краснодар
fe2fa568eafedc0ff76d9c849dfc9aa1,Темрюкского района
fe2fa568eafedc0ff76d9c849dfc9aa1,Федор Бабенков
fe2fa568eafedc0ff76d9c849dfc9aa1,Алексей Дикарев
09dbbe158d08b04ee7c4d38edaa34fa0,СМИ
09dbbe158d08b04ee7c4d38edaa34fa0,Севастополе
09dbbe158d08b04ee7c4d38edaa34fa0,Одессе
09dbbe158d08b04ee7c4d38edaa34fa0,Доме Профсоюзов
09dbbe158d08b04ee7c4d38edaa34fa0,Кира Булычёва
09dbbe158d08b04ee7c4d38edaa34fa0,Голливуду
09dbbe158d08b04ee7c4d38edaa34fa0,Екатерина Бубнова
09dbbe158d08b04ee7c4d38edaa34fa0,Севастопольского новостного портала
09dbbe158d08b04ee7c4d38edaa34fa0,ForPost
09dbbe158d08b04ee7c4d38edaa34fa0,Юрий Югансон
09dbbe158d08b04ee7c4d38edaa34fa0,Союза журналистов
09dbbe158d08b04ee7c4d38edaa34fa0,России
09dbbe158d08b04ee7c4d38edaa34fa0,Читайте
09dbbe158d08b04ee7c4d38edaa34fa0,Telegram
09dbbe158d08b04ee7c4d38edaa34fa0,https://sev.tv
0239379ebe4efe4955d7bab379280560,Западе
0239379ebe4efe4955d7bab379280560,Одессе
0239379ebe4efe4955d7bab379280560,Украины
0239379ebe4efe4955d7bab379280560,Telegram
0239379ebe4efe4955d7bab379280560,https://sev.tv
7cb7ab586207f5ae3b7001bec554a112,Одессе
7cb7ab586207f5ae3b7001bec554a112,Доме Профсоюзов
7cb7ab586207f5ae3b7001bec554a112,ООН
7cb7ab586207f5ae3b7001bec554a112,Telegram
7cb7ab586207f5ae3b7001bec554a112,https://sev.tv
9fc3fb76a3f15e07b3e45de9b98757d2,Bloomberg
9fc3fb76a3f15e07b3e45de9b98757d2,Турция
9fc3fb76a3f15e07b3e45de9b98757d2,Израилем
9fc3fb76a3f15e07b3e45de9b98757d2,Газа
9fc3fb76a3f15e07b3e45de9b98757d2,Анкара
9fc3fb76a3f15e07b3e45de9b98757d2,МИД
9fc3fb76a3f15e07b3e45de9b98757d2,Израиля
9fc3fb76a3f15e07b3e45de9b98757d2,Турции
9fc3fb76a3f15e07b3e45de9b98757d2,Израиль
9fc3fb76a3f15e07b3e45de9b98757d2,Турцией
41985987bc9f9accea2c086bbd0712d3,Европы Гапешина
41985987bc9f9accea2c086bbd0712d3,Севастополь
41985987bc9f9accea2c086bbd0712d3,Елена Гапешина
41985987bc9f9accea2c086bbd0712d3,Европы
41985987bc9f9accea2c086bbd0712d3,Telegram
41985987bc9f9accea2c086bbd0712d3,https://sev.tv
7438b9c6111fec094094c1cabb60c8e9,Севастопольская школа искусств
7438b9c6111fec094094c1cabb60c8e9,Севастопольская детская школа искусств
7438b9c6111fec094094c1cabb60c8e9,Севастопольской детской школы искусств
7438b9c6111fec094094c1cabb60c8e9,Мария Костевич
7438b9c6111fec094094c1cabb60c8e9,Telegram
7438b9c6111fec094094c1cabb60c8e9,https://sev.tv
4b53a1ee6ab7c9c8bb8cdeceafbafcae,Приморья
4b53a1ee6ab7c9c8bb8cdeceafbafcae,Приморском крае
4b53a1ee6ab7c9c8bb8cdeceafbafcae,Русский
4b53a1ee6ab7c9c8bb8cdeceafbafcae,Средняя
4b53a1ee6ab7c9c8bb8cdeceafbafcae,Находкой
4b53a1ee6ab7c9c8bb8cdeceafbafcae,Амурском заливе
4b53a1ee6ab7c9c8bb8cdeceafbafcae,Японского моря
4b53a1ee6ab7c9c8bb8cdeceafbafcae,Telegram
4b53a1ee6ab7c9c8bb8cdeceafbafcae,https://sev.tv
da5ce06604ac9ac784190209935c55f9,Одессе
da5ce06604ac9ac784190209935c55f9,Донецка
da5ce06604ac9ac784190209935c55f9,Луганска
da5ce06604ac9ac784190209935c55f9,Крыма
da5ce06604ac9ac784190209935c55f9,Севастополя
da5ce06604ac9ac784190209935c55f9,Координационного совета
da5ce06604ac9ac784190209935c55f9,Общественной палате
da5ce06604ac9ac784190209935c55f9,России
da5ce06604ac9ac784190209935c55f9,Владимир Карасёв
da5ce06604ac9ac784190209935c55f9,Telegram
da5ce06604ac9ac784190209935c55f9,https://sev.tv
247eaeeffefbe44a8598407744f294dd,Москве
247eaeeffefbe44a8598407744f294dd,ЦСКА
247eaeeffefbe44a8598407744f294dd,Европы
247eaeeffefbe44a8598407744f294dd,России
247eaeeffefbe44a8598407744f294dd,Комсомольская правда
247eaeeffefbe44a8598407744f294dd,Telegram
247eaeeffefbe44a8598407744f294dd,https://sev.tv
9dc21356b1c36bbcd46330d0b6b66615,Крыму
9dc21356b1c36bbcd46330d0b6b66615,Детские лагеря
9dc21356b1c36bbcd46330d0b6b66615,Крыма
9dc21356b1c36bbcd46330d0b6b66615,Республики
9dc21356b1c36bbcd46330d0b6b66615,Сергей Аксёнов
9dc21356b1c36bbcd46330d0b6b66615,Правительства
9dc21356b1c36bbcd46330d0b6b66615,России
9dc21356b1c36bbcd46330d0b6b66615,Татьяны Голиковой
9dc21356b1c36bbcd46330d0b6b66615,Сергея Аксёнова
9dc21356b1c36bbcd46330d0b6b66615,Управление информации и пресс-службы
9dc21356b1c36bbcd46330d0b6b66615,Telegram
9dc21356b1c36bbcd46330d0b6b66615,https://sev.tv
af0ace0923fbd23ab9405aaac881332d,Крымом
af0ace0923fbd23ab9405aaac881332d,Над Крымским полуостровом
af0ace0923fbd23ab9405aaac881332d,ПВО
af0ace0923fbd23ab9405aaac881332d,России
af0ace0923fbd23ab9405aaac881332d,Министерстве обороны
af0ace0923fbd23ab9405aaac881332d,Telegram
af0ace0923fbd23ab9405aaac881332d,https://sev.tv
9624484e16534509211cce9acd11d3d7,Антитеррористической комиссии
9624484e16534509211cce9acd11d3d7,Севастополя
9624484e16534509211cce9acd11d3d7,Telegram
9624484e16534509211cce9acd11d3d7,https://sev.tv
b4ef6c93d31e7e7b376adf9b77703288,России
b4ef6c93d31e7e7b376adf9b77703288,Министерство внутренних дел
b4ef6c93d31e7e7b376adf9b77703288,Коммерсант
b4ef6c93d31e7e7b376adf9b77703288,Научный центр безопасности дорожного движения
b4ef6c93d31e7e7b376adf9b77703288,МВД
b4ef6c93d31e7e7b376adf9b77703288,Государственной Думы
b4ef6c93d31e7e7b376adf9b77703288,Александр Хинштейн
b4ef6c93d31e7e7b376adf9b77703288,Telegram
b4ef6c93d31e7e7b376adf9b77703288,https://sev.tv
01fff7c080e08ebb84fa455f42ce8596,Крыму
01fff7c080e08ebb84fa455f42ce8596,Виновник
01fff7c080e08ebb84fa455f42ce8596,Джанкойском районе
01fff7c080e08ebb84fa455f42ce8596,Главном следственном управлении
01fff7c080e08ebb84fa455f42ce8596,Следственного комитета
01fff7c080e08ebb84fa455f42ce8596,России
01fff7c080e08ebb84fa455f42ce8596,Севастополю
01fff7c080e08ebb84fa455f42ce8596,Telegram
01fff7c080e08ebb84fa455f42ce8596,https://sev.tv
8629a4b59a72606ca6b478ce0813ff27,Владивостоке
8629a4b59a72606ca6b478ce0813ff27,360
8629a4b59a72606ca6b478ce0813ff27,Владивосток
5c09dfd9074499dcc52e33bf45b2c533,Севастополя
5c09dfd9074499dcc52e33bf45b2c533,Севастопольгаз
5c09dfd9074499dcc52e33bf45b2c533,Telegram-канале
5c09dfd9074499dcc52e33bf45b2c533,Евгений Горлов
5c09dfd9074499dcc52e33bf45b2c533,России
5c09dfd9074499dcc52e33bf45b2c533,Владимира Путина
5c09dfd9074499dcc52e33bf45b2c533,Правительства
5c09dfd9074499dcc52e33bf45b2c533,Михаилом Мишустиным
5c09dfd9074499dcc52e33bf45b2c533,Telegram
5c09dfd9074499dcc52e33bf45b2c533,https://sev.tv
a6b4a8441e7577d4a7cb8e13cb623f36,Севастополь
a6b4a8441e7577d4a7cb8e13cb623f36,Севастопольское благочиние
a6b4a8441e7577d4a7cb8e13cb623f36,Севастопольского церковного округа
a6b4a8441e7577d4a7cb8e13cb623f36,Сергий Халюта
a6b4a8441e7577d4a7cb8e13cb623f36,Крымская митрополия
a6b4a8441e7577d4a7cb8e13cb623f36,русской православной церкви
a6b4a8441e7577d4a7cb8e13cb623f36,Telegram
a6b4a8441e7577d4a7cb8e13cb623f36,https://sev.tv
3225c5bfdd01b9f1b5824c9b935049d0,ВСУ
3225c5bfdd01b9f1b5824c9b935049d0,Российские
3225c5bfdd01b9f1b5824c9b935049d0,Вооружённых сил
3225c5bfdd01b9f1b5824c9b935049d0,Украины
3225c5bfdd01b9f1b5824c9b935049d0,Минобороны
3225c5bfdd01b9f1b5824c9b935049d0,США
3225c5bfdd01b9f1b5824c9b935049d0,ПВО
3225c5bfdd01b9f1b5824c9b935049d0,Франции
3225c5bfdd01b9f1b5824c9b935049d0,Telegram
3225c5bfdd01b9f1b5824c9b935049d0,https://sev.tv
48948a091e1d38a023695639019c30ed,Гапешина
48948a091e1d38a023695639019c30ed,Севастополь
48948a091e1d38a023695639019c30ed,Севастополе
48948a091e1d38a023695639019c30ed,Елену Гапешину
48948a091e1d38a023695639019c30ed,Елена Гапешина
48948a091e1d38a023695639019c30ed,Хорватии
48948a091e1d38a023695639019c30ed,Белграде
48948a091e1d38a023695639019c30ed,Telegram
48948a091e1d38a023695639019c30ed,https://sev.tv
0dc8e34679d4d075853ffb19c374857b,Бердычи
0dc8e34679d4d075853ffb19c374857b,ДНР
0dc8e34679d4d075853ffb19c374857b,Российские
0dc8e34679d4d075853ffb19c374857b,Донецкой Народной Республике
0dc8e34679d4d075853ffb19c374857b,Министерстве обороны
0dc8e34679d4d075853ffb19c374857b,Центр
0dc8e34679d4d075853ffb19c374857b,Южной
0dc8e34679d4d075853ffb19c374857b,Иностранного легиона
0dc8e34679d4d075853ffb19c374857b,Харьковской области
0dc8e34679d4d075853ffb19c374857b,ВСУ
0dc8e34679d4d075853ffb19c374857b,нацгвардии
0dc8e34679d4d075853ffb19c374857b,Telegram
0dc8e34679d4d075853ffb19c374857b,https://sev.tv
ef8fbd85591829e933f613040114b254,Одессе
ef8fbd85591829e933f613040114b254,Аллее Городов-Героев
ef8fbd85591829e933f613040114b254,Доме Профсоюзов
ef8fbd85591829e933f613040114b254,Законодательного собрания
ef8fbd85591829e933f613040114b254,Владимир Немцев
ef8fbd85591829e933f613040114b254,Севастополя
ef8fbd85591829e933f613040114b254,Михаилом Развожаевым
ef8fbd85591829e933f613040114b254,Telegram
ef8fbd85591829e933f613040114b254,https://sev.tv
8dd5784bdc0dcc1c2ea016a06ce74b1a,Кабардино-Балкария
8dd5784bdc0dcc1c2ea016a06ce74b1a,Бести Кабардино-Балкария
017e8031ad6d0ed040965edb950c6394,Севастополе
017e8031ad6d0ed040965edb950c6394,Telegram
017e8031ad6d0ed040965edb950c6394,https://sev.tv
92ad8eebdb3ca11e494af4e6de242cd5,Красном спуске
92ad8eebdb3ca11e494af4e6de242cd5,Севастополе
92ad8eebdb3ca11e494af4e6de242cd5,Telegram
92ad8eebdb3ca11e494af4e6de242cd5,https://sev.tv
32519a497ba7507abe141976d199899c,Севастополе
32519a497ba7507abe141976d199899c,Севастополь
32519a497ba7507abe141976d199899c,Михаила
32519a497ba7507abe141976d199899c,Филиппа
32519a497ba7507abe141976d199899c,Радиогорке
32519a497ba7507abe141976d199899c,Telegram-канале
32519a497ba7507abe141976d199899c,Севастопольского благочиния
32519a497ba7507abe141976d199899c,Telegram
32519a497ba7507abe141976d199899c,https://sev.tv
379fa703890dc828da6f63172fc053c8,Россия
379fa703890dc828da6f63172fc053c8,Святая Русь
379fa703890dc828da6f63172fc053c8,Севастопольского церковного округа
379fa703890dc828da6f63172fc053c8,Сергий Халюта
379fa703890dc828da6f63172fc053c8,Telegram
379fa703890dc828da6f63172fc053c8,https://sev.tv
89d265e3bea12132ca3f95c8ee1da77c,Севастополе
89d265e3bea12132ca3f95c8ee1da77c,telegram-канале
89d265e3bea12132ca3f95c8ee1da77c,Михаил Развожаев
89d265e3bea12132ca3f95c8ee1da77c,БессмертныйполкСевастополь
89d265e3bea12132ca3f95c8ee1da77c,Telegram
89d265e3bea12132ca3f95c8ee1da77c,https://sev.tv
b52f8a1c757129a6455c36b7bd314c60,Красном спуске
b52f8a1c757129a6455c36b7bd314c60,Telegram
b52f8a1c757129a6455c36b7bd314c60,https://sev.tv
836565d1a323cc7dc72a65fbc31c1a68,США
836565d1a323cc7dc72a65fbc31c1a68,Германия
17e7c098e5d2dbc60bf0c50eab42133d,Херсонской области
17e7c098e5d2dbc60bf0c50eab42133d,Аскания-Нова
17e7c098e5d2dbc60bf0c50eab42133d,Европе
17e7c098e5d2dbc60bf0c50eab42133d,Каховском районе
17e7c098e5d2dbc60bf0c50eab42133d,Фотосафари
17e7c098e5d2dbc60bf0c50eab42133d,ТАСС
17e7c098e5d2dbc60bf0c50eab42133d,Telegram
17e7c098e5d2dbc60bf0c50eab42133d,https://sev.tv
11edd9380bbe78c0d92955599a9049e4,Крыму
11edd9380bbe78c0d92955599a9049e4,Республики Крым
11edd9380bbe78c0d92955599a9049e4,Министерства сельского хозяйства
11edd9380bbe78c0d92955599a9049e4,России
11edd9380bbe78c0d92955599a9049e4,Азовского
11edd9380bbe78c0d92955599a9049e4,Чёрного морей
11edd9380bbe78c0d92955599a9049e4,ТАСС
11edd9380bbe78c0d92955599a9049e4,Минсельхозе
11edd9380bbe78c0d92955599a9049e4,Telegram
11edd9380bbe78c0d92955599a9049e4,https://sev.tv
11bbf8556e475d245fbf1e36fea299f3,Одесская Хатынь
11bbf8556e475d245fbf1e36fea299f3,Доме профсоюзов
11bbf8556e475d245fbf1e36fea299f3,Одессе
11bbf8556e475d245fbf1e36fea299f3,антимайдана
11bbf8556e475d245fbf1e36fea299f3,Украине
11bbf8556e475d245fbf1e36fea299f3,Совета Федерации
11bbf8556e475d245fbf1e36fea299f3,России
11bbf8556e475d245fbf1e36fea299f3,Валентина Матвиенко
11bbf8556e475d245fbf1e36fea299f3,telegram-канале
11bbf8556e475d245fbf1e36fea299f3,Telegram
11bbf8556e475d245fbf1e36fea299f3,https://sev.tv
00b5d735705ccbc49067dfdb6e434e66,Крыму
00b5d735705ccbc49067dfdb6e434e66,Чёрного моря
00b5d735705ccbc49067dfdb6e434e66,Telegram
00b5d735705ccbc49067dfdb6e434e66,https://sev.tv
55fa2f5b5fc3004d8ce0bc126df218d0,Севастополе
55fa2f5b5fc3004d8ce0bc126df218d0,Приморском бульваре
55fa2f5b5fc3004d8ce0bc126df218d0,Дворца детского и юношеского творчества
55fa2f5b5fc3004d8ce0bc126df218d0,Большой Морской
55fa2f5b5fc3004d8ce0bc126df218d0,Ушакова
55fa2f5b5fc3004d8ce0bc126df218d0,Октябрьской Революции
55fa2f5b5fc3004d8ce0bc126df218d0,Победы
55fa2f5b5fc3004d8ce0bc126df218d0,Telegram
55fa2f5b5fc3004d8ce0bc126df218d0,https://sev.tv
1c8bd7e4803004587361f40363842639,Севастополе
1c8bd7e4803004587361f40363842639,Севастопольцы
1c8bd7e4803004587361f40363842639,Городов-Героев
1c8bd7e4803004587361f40363842639,Доме профсоюзов
1c8bd7e4803004587361f40363842639,Киеве
1c8bd7e4803004587361f40363842639,Одесскую Хатынь
1c8bd7e4803004587361f40363842639,Telegram
1c8bd7e4803004587361f40363842639,https://sev.tv
03d7ec4761ff9783de0472e0088a6b30,Московской области
03d7ec4761ff9783de0472e0088a6b30,Подольской областной больницы
03d7ec4761ff9783de0472e0088a6b30,Ольга Бульбас
4f36426c1e71079f9b7bcdc75d181647,Бишоп
638ad825ed7c9703652edb4098932ea9,Беларуси
638ad825ed7c9703652edb4098932ea9,Советском Союзе
638ad825ed7c9703652edb4098932ea9,"Агентства телевизионных новостей ""Даёшь молодёжь"
638ad825ed7c9703652edb4098932ea9,ИНФОРМАЦИИ
638ad825ed7c9703652edb4098932ea9,"НАШЕМ ТЕЛЕГРАМ- КАНАЛЕ """
885e0a663abb971af386c3976e896f4b,Часов Яре
c81cab0f2ff1589eca63708e565493f3,Фон дер Ляйен
c81cab0f2ff1589eca63708e565493f3,Европейской комиссии
c81cab0f2ff1589eca63708e565493f3,Урсула фон дер Ляйен
c81cab0f2ff1589eca63708e565493f3,Ливана
fc512cf690051f0cb8600dfb99eb4986,Киеву
fc512cf690051f0cb8600dfb99eb4986,ВМС
fc512cf690051f0cb8600dfb99eb4986,Украины
fc512cf690051f0cb8600dfb99eb4986,Переданные Киеву
fc512cf690051f0cb8600dfb99eb4986,Рени
fc512cf690051f0cb8600dfb99eb4986,Украина
12a8e47a6b5415f1d183cdebe1c1f324,МАТРЁШКА
12a8e47a6b5415f1d183cdebe1c1f324,"СОБР ""СПЛАВ"""
12a8e47a6b5415f1d183cdebe1c1f324,Управления
12a8e47a6b5415f1d183cdebe1c1f324,Росгвардии
12a8e47a6b5415f1d183cdebe1c1f324,ЛНР
12a8e47a6b5415f1d183cdebe1c1f324,FPV
12a8e47a6b5415f1d183cdebe1c1f324,СВО
12a8e47a6b5415f1d183cdebe1c1f324,"ЧЕСТНАЯ ПОМОЩЬ 
СОЛДАТАМ РОССИИ"
12a8e47a6b5415f1d183cdebe1c1f324,ЗОНЕ СВО
12a8e47a6b5415f1d183cdebe1c1f324,СБЕРБАНК
12a8e47a6b5415f1d183cdebe1c1f324,"Анастасия Ивановна С. 

ПРИЁМ ГУМ"
12a8e47a6b5415f1d183cdebe1c1f324,ПОМОЩИ
12a8e47a6b5415f1d183cdebe1c1f324,ЛИЧНЫХ ПОСЫЛОК
12a8e47a6b5415f1d183cdebe1c1f324,Казань
12a8e47a6b5415f1d183cdebe1c1f324,Тецевская
12a8e47a6b5415f1d183cdebe1c1f324,Катя
12a8e47a6b5415f1d183cdebe1c1f324,ВКонтакте
abf3d5f44f2d7ca90d0beb3588ffbced,России
abf3d5f44f2d7ca90d0beb3588ffbced,Тюмень-Омск
abf3d5f44f2d7ca90d0beb3588ffbced,Абатского
abf3d5f44f2d7ca90d0beb3588ffbced,Тюменской области
abf3d5f44f2d7ca90d0beb3588ffbced,Абатского река
abf3d5f44f2d7ca90d0beb3588ffbced,Ишим
abf3d5f44f2d7ca90d0beb3588ffbced,Абатского района
abf3d5f44f2d7ca90d0beb3588ffbced,Игорь Васильев
abf3d5f44f2d7ca90d0beb3588ffbced,Абатском
abf3d5f44f2d7ca90d0beb3588ffbced,Упоровском
abf3d5f44f2d7ca90d0beb3588ffbced,Викуловском районах
abf3d5f44f2d7ca90d0beb3588ffbced,Обь
abf3d5f44f2d7ca90d0beb3588ffbced,Колпашева
abf3d5f44f2d7ca90d0beb3588ffbced,Томской области
abf3d5f44f2d7ca90d0beb3588ffbced,Гидрометцентра
abf3d5f44f2d7ca90d0beb3588ffbced,Роман Вильфанд
abf3d5f44f2d7ca90d0beb3588ffbced,Курганской области
abf3d5f44f2d7ca90d0beb3588ffbced,Кургана
